comment,Date,time,relativeTime,voltage,current,temperature,capacity,energy,SOC,SOH,SOE,filename
reference discharge,2014-12-05 11:00:41,1797700.33,5760.04,3.59,1.0,41.93575,1.5998666,6.035938566666667,19.616472,93.12,18.50336,8
reference discharge,2014-12-05 11:00:41,1797730.33,5790.04,3.588,1.0,41.95098,1.6082,6.0658469,19.197773,93.12,18.09954,8
reference discharge,2014-12-05 11:00:41,1797760.33,5820.04,3.586,1.0,41.98144,1.6165333,6.095738566666666,18.779074,93.12,17.695946,8
reference discharge,2014-12-05 11:00:41,1797790.33,5850.04,3.584,1.0,41.99667,1.6248667,6.125613566666667,18.360374,93.12,17.292578,8
reference discharge,2014-12-05 11:00:41,1797820.33,5880.04,3.582,1.0,42.01189,1.6332,6.1554719,17.941675,93.12,16.889433,8
reference discharge,2014-12-05 11:00:41,1797850.33,5910.04,3.58,1.0,42.04235,1.6415334,6.185313566666666,17.522976,93.12,16.486513,8
reference discharge,2014-12-05 11:00:41,1797880.33,5940.04,3.578,1.0,42.04235,1.6498667,6.215138566666667,17.104277,93.12,16.08382,8
reference discharge,2014-12-05 11:00:41,1797910.33,5970.04,3.575,1.0,42.05758,1.6582,6.244942733333334,16.685577,93.12,15.681407,8
reference discharge,2014-12-05 11:00:41,1797940.33,6000.04,3.573,0.999,42.08804,1.6665292,6.274711179166666,16.267088,93.12,15.279476,8
reference discharge,2014-12-05 11:00:41,1797970.33,6030.04,3.571,0.999,42.1185,1.6748542,6.304448079166667,15.848807,93.12,14.877972,8
reference discharge,2014-12-05 11:00:41,1798000.33,6060.04,3.568,1.0,42.14896,1.6831833,6.334179033333333,15.430318,93.12,14.476547,8
reference discharge,2014-12-05 11:00:41,1798030.33,6090.04,3.565,1.0,42.14896,1.6915166,6.363899866666667,15.011619,93.12,14.075259,8
reference discharge,2014-12-05 11:00:41,1798060.33,6120.04,3.563,1.0,42.14896,1.69985,6.393599866666667,14.592919,93.12,13.6742525,8
reference discharge,2014-12-05 11:00:41,1798090.33,6150.04,3.561,1.0,42.13373,1.7081833,6.4232832,14.174221,93.12,13.273472,8
reference discharge,2014-12-05 11:00:41,1798120.33,6180.04,3.558,1.0,42.14896,1.7165166,6.4529457,13.755522,93.12,12.872972,8
reference discharge,2014-12-05 11:00:41,1798150.33,6210.04,3.556,1.0,42.13373,1.72485,6.4825873666666665,13.3368225,93.12,12.472753,8
reference discharge,2014-12-05 11:00:41,1798180.33,6240.04,3.554,0.999,42.14896,1.7331792,6.512197558333334,12.918333,93.12,12.072959,8
reference discharge,2014-12-05 11:00:41,1798210.33,6270.04,3.552,1.0,42.17942,1.7415084,6.541791083333334,12.499843,93.12,11.67339,8
reference discharge,2014-12-05 11:00:41,1798240.33,6300.04,3.55,1.0,42.17942,1.7498417,6.5713827500000015,12.081144,93.12,11.273847,8
reference discharge,2014-12-05 11:00:41,1798270.33,6330.04,3.547,1.0,42.16419,1.758175,6.600953583333334,11.662445,93.12,10.874584,8
reference discharge,2014-12-05 11:00:41,1798300.33,6360.04,3.545,1.0,42.16419,1.7665083,6.630503583333335,11.243746,93.12,10.475603,8
reference discharge,2014-12-05 11:00:41,1798330.33,6390.04,3.543,1.0,42.17942,1.7748417,6.660036916666668,10.825047,93.12,10.076846,8
reference discharge,2014-12-05 11:00:41,1798360.33,6420.04,3.541,1.0,42.14896,1.783175,6.689553583333334,10.406347,93.12,9.678315,8
reference discharge,2014-12-05 11:00:41,1798390.33,6450.04,3.539,1.0,42.14896,1.7915083,6.719053583333334,9.987648,93.12,9.280009,8
reference discharge,2014-12-05 11:00:41,1798420.33,6480.04,3.536,1.0,42.13373,1.7998416,6.74853275,9.56895,93.12,8.881985,8
reference discharge,2014-12-05 11:00:41,1798450.33,6510.04,3.534,1.0,42.13373,1.808175,6.777991083333333,9.15025,93.12,8.4842415,8
reference discharge,2014-12-05 11:00:41,1798480.33,6540.04,3.531,1.0,42.13373,1.8165083,6.807428583333333,8.731551,93.12,8.086779,8
reference discharge,2014-12-05 11:00:41,1798510.33,6570.04,3.528,1.0,42.13373,1.8248416,6.836841083333333,8.312852,93.12,7.6896544,8
reference discharge,2014-12-05 11:00:41,1798540.33,6600.04,3.526,1.0,42.19465,1.833175,6.86623275,7.8941526,93.12,7.292811,8
reference discharge,2014-12-05 11:00:41,1798570.33,6630.04,3.522,1.0,42.16419,1.8415084,6.895599416666666,7.475454,93.12,6.896305,8
reference discharge,2014-12-05 11:00:41,1798600.33,6660.04,3.519,1.0,42.16419,1.8498417,6.924936916666667,7.0567546,93.12,6.500193,8
reference discharge,2014-12-05 11:00:41,1798630.33,6690.04,3.515,0.999,42.16419,1.8581709,6.954230604166667,6.638265,93.12,6.104673,8
reference discharge,2014-12-05 11:00:41,1798660.33,6720.04,3.511,1.0,42.17942,1.8665,6.983490958333333,6.219775,93.12,5.7096024,8
reference discharge,2014-12-05 11:00:41,1798690.33,6750.04,3.506,1.0,42.17942,1.8748333,7.012728458333334,5.801076,93.12,5.3148403,8
reference discharge,2014-12-05 11:00:41,1798720.33,6780.04,3.5,1.001,42.19465,1.8831708,7.041934708333335,5.382168,93.12,4.9205008,8
reference discharge,2014-12-05 11:00:41,1798750.33,6810.04,3.494,1.0,42.20988,1.8915083,7.071090958333334,4.963259,93.12,4.526836,8
reference discharge,2014-12-05 11:00:41,1798780.33,6840.04,3.487,1.0,42.22511,1.8998417,7.100178458333334,4.54456,93.12,4.1340995,8
reference discharge,2014-12-05 11:00:41,1798810.33,6870.04,3.477,0.999,42.2708,1.9081708,7.1291806375,4.1260705,93.12,3.7425148,8
reference discharge,2014-12-05 11:00:41,1798840.33,6900.04,3.466,1.0,42.25557,1.9165,7.1580953166666665,3.7075806,93.12,3.3521118,8
reference discharge,2014-12-05 11:00:41,1798870.33,6930.04,3.452,1.0,42.30125,1.9248333,7.186920316666667,3.2888815,93.12,2.9629195,8
reference discharge,2014-12-05 11:00:41,1798900.33,6960.04,3.435,1.0,42.31649,1.9331666,7.215616150000001,2.8701823,93.12,2.5754712,8
reference discharge,2014-12-05 11:00:41,1798930.33,6990.04,3.415,1.0,42.34694,1.9415,7.244157816666667,2.4514832,93.12,2.1901045,8
reference discharge,2014-12-05 11:00:41,1798960.33,7020.04,3.391,0.999,42.40786,1.9498292,7.272502020833333,2.0329936,93.12,1.8074038,8
reference discharge,2014-12-05 11:00:41,1798990.33,7050.04,3.363,1.0,42.48401,1.9581584,7.300629558333334,1.6145037,93.12,1.4276286,8
reference discharge,2014-12-05 11:00:41,1799020.33,7080.04,3.331,1.0,42.5297,1.9664917,7.328521225,1.1958046,93.12,1.0510381,8
reference discharge,2014-12-05 11:00:41,1799050.33,7110.04,3.293,0.999,42.60585,1.9748209,7.356107504166667,0.7773149,93.12,0.678571,8
reference discharge,2014-12-05 11:00:41,1799080.33,7140.04,3.247,1.0,42.66676,1.98315,7.383343783333333,0.35882512,93.12,0.31082943,8
reference discharge,2014-12-05 11:00:41,1799106.04,7165.75,3.2,1.0,42.72768,1.9902917,7.406364945833333,0.0,93.12,0.0,8
reference discharge,2014-12-15 15:54:47,2673539.51,0.04,4.096,1.003,39.58841,0.0,0.0,100.0,90.41,100.0,8
reference discharge,2014-12-15 15:54:47,2673569.51,30.04,4.07,1.0,39.58841,0.008345833,0.0340762,99.56813,90.41,99.52565,8
reference discharge,2014-12-15 15:54:47,2673599.51,60.04,4.059,0.999,39.72614,0.016675,0.0679301208333333,99.13712,90.41,99.05439,8
reference discharge,2014-12-15 15:54:47,2673629.51,90.03999999999999,4.052,0.999,39.86388,0.025,0.1016921583333333,98.70633,90.41,98.584404,8
reference discharge,2014-12-15 15:54:47,2673659.51,120.04,4.045,1.0,39.90979,0.033329166,0.135412775,98.275314,90.41,98.115005,8
reference discharge,2014-12-15 15:54:47,2673689.51,150.04,4.04,1.0,39.971,0.0416625,0.169100275,97.84409,90.41,97.646065,8
reference discharge,2014-12-15 15:54:47,2673719.51,180.04,4.036,1.0,40.07775,0.049995832,0.202750275,97.41287,90.41,97.17764,8
reference discharge,2014-12-15 15:54:47,2673749.51,210.04,4.031,1.0,40.12344,0.058329165,0.236362775,96.98164,90.41,96.70974,8
reference discharge,2014-12-15 15:54:47,2673779.51,240.04,4.027,1.0,40.19959,0.0666625,0.269937775,96.55042,90.41,96.24237,8
reference discharge,2014-12-15 15:54:47,2673809.51,270.04,4.022,1.0,40.26051,0.07499583,0.303475275,96.119194,90.41,95.77551,8
reference discharge,2014-12-15 15:54:47,2673839.51,300.04,4.018,0.999,40.32142,0.083325,0.3369585333333333,95.68819,90.41,95.30941,8
reference discharge,2014-12-15 15:54:47,2673869.51,330.04,4.014,1.0,40.36711,0.09165417,0.3704084583333334,95.25718,90.41,94.84378,8
reference discharge,2014-12-15 15:54:47,2673899.51,360.04,4.009,0.999,40.44326,0.099983335,0.4038209208333334,94.82617,90.41,94.37866,8
reference discharge,2014-12-15 15:54:47,2673929.51,390.04,4.005,0.999,40.56509,0.10830833,0.4371791958333334,94.39538,90.41,93.91431,8
reference discharge,2014-12-15 15:54:47,2673959.51,420.04,4.001,1.0,40.68693,0.1166375,0.4705208416666667,93.96437,90.41,93.45018,8
reference discharge,2014-12-15 15:54:47,2673989.51,450.04,3.997,1.0,40.80877,0.12497083,0.5038458416666668,93.53314,90.41,92.98628,8
reference discharge,2014-12-15 15:54:47,2674019.51,480.04,3.993,0.999,40.88491,0.1333,0.5371208708333335,93.102135,90.41,92.52308,8
reference discharge,2014-12-15 15:54:47,2674049.51,510.04,3.989,1.0,40.88491,0.14162916,0.5703625666666668,92.67113,90.41,92.06034,8
reference discharge,2014-12-15 15:54:47,2674079.51,540.04,3.985,1.0,40.90014,0.1499625,0.6035875666666667,92.2399,90.41,91.59784,8
reference discharge,2014-12-15 15:54:47,2674109.51,570.04,3.981,1.0,40.88491,0.15829584,0.6367792333333333,91.80868,90.41,91.135796,8
reference discharge,2014-12-15 15:54:47,2674139.51,600.04,3.977,1.0,40.97629,0.16662917,0.6699375666666666,91.37746,90.41,90.674225,8
reference discharge,2014-12-15 15:54:47,2674169.51,630.04,3.973,1.0,41.02198,0.1749625,0.7030625666666666,90.94623,90.41,90.21311,8
reference discharge,2014-12-15 15:54:47,2674199.51,660.04,3.969,1.0,41.05244,0.18329583,0.7361542333333332,90.51501,90.41,89.752464,8
reference discharge,2014-12-15 15:54:47,2674229.51,690.04,3.965,1.0,41.03721,0.19162917,0.7692125666666666,90.08378,90.41,89.292274,8
reference discharge,2014-12-15 15:54:47,2674259.51,720.04,3.961,1.0,41.09813,0.1999625,0.8022375666666667,89.65256,90.41,88.83256,8
reference discharge,2014-12-15 15:54:47,2674289.51,750.04,3.957,0.999,41.11336,0.20829166,0.8352127458333334,89.22155,90.41,88.373535,8
reference discharge,2014-12-15 15:54:47,2674319.51,780.04,3.953,1.0,41.15905,0.21662083,0.8681545916666668,88.790535,90.41,87.91497,8
reference discharge,2014-12-15 15:54:47,2674349.51,810.04,3.949,1.0,41.21996,0.22495417,0.9010795916666668,88.359314,90.41,87.45664,8
reference discharge,2014-12-15 15:54:47,2674379.51,840.04,3.946,1.0,41.25042,0.2332875,0.933975425,87.928085,90.41,86.99872,8
reference discharge,2014-12-15 15:54:47,2674409.51,870.04,3.942,1.0,41.26565,0.24162084,0.9668420916666668,87.496864,90.41,86.54121,8
reference discharge,2014-12-15 15:54:47,2674439.51,900.04,3.938,1.0,41.31134,0.24995416,0.9996754250000002,87.06564,90.41,86.08415,8
reference discharge,2014-12-15 15:54:47,2674469.51,930.04,3.934,0.999,41.28088,0.25828335,1.0324590333333334,86.63463,90.41,85.62779,8
reference discharge,2014-12-15 15:54:47,2674499.51,960.04,3.93,1.0,41.32657,0.2666125,1.0652093083333334,86.20362,90.41,85.1719,8
reference discharge,2014-12-15 15:54:47,2674529.51,990.04,3.927,1.0,41.43318,0.27494583,1.0979468083333332,85.7724,90.41,84.71618,8
reference discharge,2014-12-15 15:54:47,2674559.51,1020.04,3.923,1.0,41.41795,0.28327918,1.1306551416666666,85.34117,90.41,84.260864,8
reference discharge,2014-12-15 15:54:47,2674589.51,1050.04,3.919,1.0,41.50932,0.2916125,1.1633301416666664,84.90995,90.41,83.806015,8
reference discharge,2014-12-15 15:54:47,2674619.51,1080.04,3.916,1.0,41.50932,0.29994583,1.195975975,84.47872,90.41,83.35158,8
reference discharge,2014-12-15 15:54:47,2674649.51,1110.04,3.912,1.0,41.57024,0.30827916,1.2285926416666664,84.0475,90.41,82.89754,8
reference discharge,2014-12-15 15:54:47,2674679.51,1140.04,3.908,1.0,41.55501,0.3166125,1.2611759749999998,83.61628,90.41,82.44397,8
reference discharge,2014-12-15 15:54:47,2674709.51,1170.04,3.905,1.0,41.6007,0.32494584,1.2937301416666664,83.18505,90.41,81.9908,8
reference discharge,2014-12-15 15:54:47,2674739.51,1200.04,3.901,0.999,41.61593,0.333275,1.3262388875000002,82.75404,90.41,81.53827,8
reference discharge,2014-12-15 15:54:47,2674769.51,1230.04,3.897,1.0,41.66162,0.34160417,1.3587143000000002,82.32304,90.41,81.0862,8
reference discharge,2014-12-15 15:54:47,2674799.51,1260.04,3.894,0.999,41.70731,0.34993333,1.3911605750000002,81.89203,90.41,80.63454,8
reference discharge,2014-12-15 15:54:47,2674829.51,1290.04,3.89,1.0,41.73776,0.3582625,1.4235776833333331,81.46101,90.41,80.18327,8
reference discharge,2014-12-15 15:54:47,2674859.51,1320.04,3.887,1.0,41.79868,0.36659583,1.45598185,81.02979,90.41,79.7322,8
reference discharge,2014-12-15 15:54:47,2674889.51,1350.04,3.883,1.0,41.79868,0.37492916,1.4883568500000002,80.59857,90.41,79.281525,8
reference discharge,2014-12-15 15:54:47,2674919.51,1380.04,3.88,1.0,41.79868,0.3832625,1.5207026833333337,80.16734,90.41,78.83126,8
reference discharge,2014-12-15 15:54:47,2674949.51,1410.04,3.876,1.0,41.78345,0.39159584,1.5530193500000002,79.73612,90.41,78.3814,8
reference discharge,2014-12-15 15:54:47,2674979.51,1440.04,3.873,1.0,41.75299,0.39992917,1.58530685,79.30489,90.41,77.931946,8
reference discharge,2014-12-15 15:54:47,2675009.51,1470.04,3.869,1.0,41.84437,0.4082625,1.6175651833333335,78.87367,90.41,77.482895,8
reference discharge,2014-12-15 15:54:47,2675039.51,1500.04,3.866,1.0,41.82914,0.41659585,1.64979435,78.442444,90.41,77.034256,8
reference discharge,2014-12-15 15:54:47,2675069.51,1530.04,3.863,1.0,41.82914,0.42492917,1.6819985166666669,78.01122,90.41,76.58596,8
reference discharge,2014-12-15 15:54:47,2675099.51,1560.04,3.859,1.0,41.76822,0.4332625,1.7141735166666667,77.579994,90.41,76.13808,8
reference discharge,2014-12-15 15:54:47,2675129.51,1590.04,3.856,1.0,41.79868,0.44159582,1.7463193500000005,77.14877,90.41,75.69059,8
reference discharge,2014-12-15 15:54:47,2675159.51,1620.04,3.852,1.0,41.72254,0.44992918,1.7784360166666668,76.71755,90.41,75.243515,8
reference discharge,2014-12-15 15:54:47,2675189.51,1650.04,3.849,1.0,41.72254,0.4582625,1.8105235166666669,76.28632,90.41,74.796844,8
reference discharge,2014-12-15 15:54:47,2675219.51,1680.04,3.846,1.0,41.69208,0.46659583,1.8425860166666663,75.8551,90.41,74.350525,8
reference discharge,2014-12-15 15:54:47,2675249.51,1710.04,3.843,1.0,41.63116,0.47492915,1.8746235166666667,75.423874,90.41,73.90455,8
reference discharge,2014-12-15 15:54:47,2675279.51,1740.04,3.839,1.0,41.63116,0.4832625,1.90663185,74.99265,90.41,73.458984,8
reference discharge,2014-12-15 15:54:47,2675309.51,1770.04,3.836,1.0,41.61593,0.49159583,1.9386110166666664,74.561424,90.41,73.013824,8
reference discharge,2014-12-15 15:54:47,2675339.51,1800.04,3.833,1.0,41.57024,0.49992916,1.970565183333333,74.1302,90.41,72.56901,8
reference discharge,2014-12-15 15:54:47,2675369.51,1830.04,3.83,1.0,41.55501,0.5082625,2.00249435,73.698975,90.41,72.12454,8
reference discharge,2014-12-15 15:54:47,2675399.51,1860.04,3.826,0.999,41.52456,0.51659167,2.034378408333333,73.26797,90.41,71.6807,8
reference discharge,2014-12-15 15:54:47,2675429.51,1890.04,3.823,1.0,41.50932,0.5249208,2.0662332999999995,72.83696,90.41,71.237274,8
reference discharge,2014-12-15 15:54:47,2675459.51,1920.04,3.82,0.999,41.44841,0.53325,2.0980632166666666,72.40595,90.41,70.79419,8
reference discharge,2014-12-15 15:54:47,2675489.51,1950.04,3.817,1.0,41.40272,0.5415792,2.129868133333334,71.974945,90.41,70.351456,8
reference discharge,2014-12-15 15:54:47,2675519.51,1980.04,3.814,1.0,41.38749,0.5499125,2.161663966666667,71.54372,90.41,69.908844,8
reference discharge,2014-12-15 15:54:47,2675549.51,2010.04,3.811,1.0,41.35703,0.55824584,2.1934348000000004,71.112495,90.41,69.46658,8
reference discharge,2014-12-15 15:54:47,2675579.51,2040.04,3.808,1.0,41.37226,0.56657916,2.2251806333333337,70.68127,90.41,69.024666,8
reference discharge,2014-12-15 15:54:47,2675609.51,2070.04,3.805,1.0,41.3418,0.5749125,2.256901466666667,70.250046,90.41,68.5831,8
reference discharge,2014-12-15 15:54:47,2675639.51,2100.04,3.802,1.0,41.31134,0.5832458,2.2885973,69.818825,90.41,68.141884,8
reference discharge,2014-12-15 15:54:47,2675669.51,2130.04,3.799,1.0,41.32657,0.59157914,2.3202681333333333,69.387596,90.41,67.70101,8
reference discharge,2014-12-15 15:54:47,2675699.51,2160.04,3.796,1.0,41.26565,0.5999125,2.3519139666666664,68.956375,90.41,67.26049,8
reference discharge,2014-12-15 15:54:47,2675729.51,2190.04,3.793,1.0,41.25042,0.60824585,2.3835348,68.52515,90.41,66.82032,8
reference discharge,2014-12-15 15:54:47,2675759.51,2220.04,3.79,1.0,41.1895,0.6165792,2.4151306333333333,68.093925,90.41,66.38049,8
reference discharge,2014-12-15 15:54:47,2675789.51,2250.04,3.787,1.001,41.17427,0.6249167,2.4467172458333333,67.66248,90.41,65.940796,8
reference discharge,2014-12-15 15:54:47,2675819.51,2280.04,3.784,1.0,41.17427,0.6332542,2.4782788583333337,67.23104,90.41,65.50145,8
reference discharge,2014-12-15 15:54:47,2675849.51,2310.04,3.782,0.999,41.15905,0.6415833,2.5097881,66.80003,90.41,65.06283,8
reference discharge,2014-12-15 15:54:47,2675879.51,2340.04,3.779,1.0,41.12859,0.6499125,2.541276508333333,66.369026,90.41,64.6245,8
reference discharge,2014-12-15 15:54:47,2675909.51,2370.04,3.776,0.999,41.11336,0.6582417,2.5727399416666668,65.93802,90.41,64.186516,8
reference discharge,2014-12-15 15:54:47,2675939.51,2400.04,3.773,1.0,41.0829,0.66657084,2.604178375,65.50701,90.41,63.74888,8
reference discharge,2014-12-15 15:54:47,2675969.51,2430.04,3.771,1.0,41.0829,0.67490417,2.635611708333333,65.07578,90.41,63.311317,8
reference discharge,2014-12-15 15:54:47,2675999.51,2460.04,3.768,1.0,41.0829,0.6832375,2.6670242083333333,64.64456,90.41,62.874043,8
reference discharge,2014-12-15 15:54:47,2676029.51,2490.04,3.765,0.999,41.06767,0.69156665,2.698396020833333,64.213554,90.41,62.437336,8
reference discharge,2014-12-15 15:54:47,2676059.51,2520.04,3.762,1.0,41.05244,0.69989586,2.7297428333333333,63.782543,90.41,62.000977,8
reference discharge,2014-12-15 15:54:47,2676089.51,2550.04,3.76,1.0,41.05244,0.7082292,2.7610845,63.35132,90.41,61.56469,8
reference discharge,2014-12-15 15:54:47,2676119.51,2580.04,3.757,1.0,41.03721,0.7165625,2.792405333333333,62.920094,90.41,61.128693,8
reference discharge,2014-12-15 15:54:47,2676149.51,2610.04,3.755,0.999,41.02198,0.72489166,2.8236896874999995,62.489086,90.41,60.693203,8
reference discharge,2014-12-15 15:54:47,2676179.51,2640.04,3.752,1.0,40.97629,0.7332208,2.8549532083333338,62.058075,90.41,60.258003,8
reference discharge,2014-12-15 15:54:47,2676209.51,2670.04,3.749,1.0,40.99152,0.74155414,2.886207375,61.62685,90.41,59.822933,8
reference discharge,2014-12-15 15:54:47,2676239.51,2700.04,3.747,1.0,40.99152,0.7498875,2.9174407083333334,61.195625,90.41,59.388153,8
reference discharge,2014-12-15 15:54:47,2676269.51,2730.04,3.744,1.001,40.97629,0.758225,2.9486688083333337,60.764187,90.41,58.953445,8
reference discharge,2014-12-15 15:54:47,2676299.51,2760.04,3.742,1.0,40.97629,0.7665625,2.9798760750000004,60.33275,90.41,58.519028,8
reference discharge,2014-12-15 15:54:47,2676329.51,2790.04,3.739,1.0,40.97629,0.77489585,3.0110469083333338,59.901524,90.41,58.08512,8
reference discharge,2014-12-15 15:54:47,2676359.51,2820.04,3.737,1.0,40.96106,0.7832292,3.0421969083333336,59.4703,90.41,57.6515,8
reference discharge,2014-12-15 15:54:47,2676389.51,2850.04,3.734,0.999,40.96106,0.7915583,3.073310516666667,59.03929,90.41,57.218388,8
reference discharge,2014-12-15 15:54:47,2676419.51,2880.04,3.732,1.0,40.94583,0.7998875,3.104403291666667,58.60828,90.41,56.785564,8
reference discharge,2014-12-15 15:54:47,2676449.51,2910.04,3.73,1.0,40.91537,0.8082208,3.1354949583333336,58.177055,90.41,56.352757,8
reference discharge,2014-12-15 15:54:47,2676479.51,2940.04,3.727,1.0,40.91537,0.8165542,3.1665657916666667,57.74583,90.41,55.92024,8
reference discharge,2014-12-15 15:54:47,2676509.51,2970.04,3.725,1.0,40.9306,0.8248875,3.197615791666667,57.31461,90.41,55.488014,8
reference discharge,2014-12-15 15:54:47,2676539.51,3000.04,3.723,1.0,40.9306,0.83322084,3.2286491250000005,56.883385,90.41,55.05602,8
reference discharge,2014-12-15 15:54:47,2676569.51,3030.04,3.721,0.999,40.91537,0.84155,3.2596502875000004,56.452374,90.41,54.62447,8
reference discharge,2014-12-15 15:54:47,2676599.51,3060.04,3.719,1.0,40.9306,0.84987915,3.2906347833333336,56.021366,90.41,54.193153,8
reference discharge,2014-12-15 15:54:47,2676629.51,3090.04,3.716,1.0,40.90014,0.8582125,3.3216139500000006,55.59014,90.41,53.761913,8
reference discharge,2014-12-15 15:54:47,2676659.51,3120.04,3.714,1.0,40.90014,0.86654586,3.3525722833333336,55.158916,90.41,53.33096,8
reference discharge,2014-12-15 15:54:47,2676689.51,3150.04,3.712,1.0,40.88491,0.8748792,3.38351395,54.72769,90.41,52.90024,8
reference discharge,2014-12-15 15:54:47,2676719.51,3180.04,3.71,1.0,40.90014,0.8832125,3.4144389500000005,54.296467,90.41,52.469753,8
reference discharge,2014-12-15 15:54:47,2676749.51,3210.04,3.708,1.0,40.86969,0.89154583,3.4453472833333336,53.865242,90.41,52.039497,8
reference discharge,2014-12-15 15:54:47,2676779.51,3240.04,3.706,1.0,40.86969,0.89987916,3.4762389500000004,53.43402,90.41,51.609474,8
reference discharge,2014-12-15 15:54:47,2676809.51,3270.04,3.704,1.0,40.86969,0.9082125,3.5071139500000004,53.002796,90.41,51.179684,8
reference discharge,2014-12-15 15:54:47,2676839.51,3300.04,3.701,1.0,40.85445,0.9165458,3.537968116666667,52.57157,90.41,50.750183,8
reference discharge,2014-12-15 15:54:47,2676869.51,3330.04,3.7,1.0,40.83923,0.9248792,3.5688056166666677,52.140347,90.41,50.320915,8
reference discharge,2014-12-15 15:54:47,2676899.51,3360.04,3.697,1.0,40.83923,0.9332125,3.59962645,51.70912,90.41,49.891876,8
reference discharge,2014-12-15 15:54:47,2676929.51,3390.04,3.695,1.0,40.824,0.94154584,3.63042645,51.277897,90.41,49.463127,8
reference discharge,2014-12-15 15:54:47,2676959.51,3420.04,3.693,1.0,40.83923,0.94987917,3.661209783333333,50.846672,90.41,49.034615,8
reference discharge,2014-12-15 15:54:47,2676989.51,3450.04,3.692,1.0,40.85445,0.9582125,3.691980616666666,50.415447,90.41,48.606274,8
reference discharge,2014-12-15 15:54:47,2677019.51,3480.04,3.689,1.0,40.85445,0.9665458,3.722734783333333,49.984226,90.41,48.17816,8
reference discharge,2014-12-15 15:54:47,2677049.51,3510.04,3.687,1.0,40.88491,0.97487915,3.7534681166666655,49.553,90.41,47.750343,8
reference discharge,2014-12-15 15:54:47,2677079.51,3540.04,3.686,1.0,40.88491,0.9832125,3.78418895,49.121777,90.41,47.322697,8
reference discharge,2014-12-15 15:54:47,2677109.51,3570.04,3.684,1.0,40.86969,0.99154586,3.814897283333333,48.69055,90.41,46.895226,8
reference discharge,2014-12-15 15:54:47,2677139.51,3600.04,3.682,1.0,40.88491,0.9998792,3.8455889500000007,48.259327,90.41,46.467987,8
reference discharge,2014-12-15 15:54:47,2677169.51,3630.04,3.68,0.999,40.86969,1.0082083,3.876248616666667,47.82832,90.41,46.041195,8
reference discharge,2014-12-15 15:54:47,2677199.51,3660.04,3.678,0.999,40.86969,1.0165334,3.9068762916666673,47.397526,90.41,45.614845,8
reference discharge,2014-12-15 15:54:47,2677229.51,3690.04,3.676,1.0,40.86969,1.0248625,3.937502633333334,46.966515,90.41,45.188515,8
reference discharge,2014-12-15 15:54:47,2677259.51,3720.04,3.675,1.0,40.90014,1.0331959,3.968131800000001,46.535294,90.41,44.762146,8
reference discharge,2014-12-15 15:54:47,2677289.51,3750.04,3.673,1.0,40.91537,1.0415292,3.998748466666667,46.10407,90.41,44.335953,8
reference discharge,2014-12-15 15:54:47,2677319.51,3780.04,3.671,1.0,40.90014,1.0498625,4.029348466666667,45.672844,90.41,43.90999,8
reference discharge,2014-12-15 15:54:47,2677349.51,3810.04,3.669,1.0,40.91537,1.0581958,4.059931800000001,45.24162,90.41,43.484257,8
reference discharge,2014-12-15 15:54:47,2677379.51,3840.04,3.667,1.0,40.88491,1.0665292,4.090498466666666,44.810394,90.41,43.058758,8
reference discharge,2014-12-15 15:54:47,2677409.51,3870.04,3.666,1.0,40.90014,1.0748625,4.121052633333333,44.37917,90.41,42.63343,8
reference discharge,2014-12-15 15:54:47,2677439.51,3900.04,3.664,1.001,40.91537,1.0832,4.151609566666666,43.94773,90.41,42.20807,8
reference discharge,2014-12-15 15:54:47,2677469.51,3930.04,3.662,1.0,40.96106,1.0915375,4.182149833333334,43.51629,90.41,41.782936,8
reference discharge,2014-12-15 15:54:47,2677499.51,3960.04,3.661,1.0,40.97629,1.0998708,4.212662333333333,43.085064,90.41,41.358192,8
reference discharge,2014-12-15 15:54:47,2677529.51,3990.04,3.659,1.0,40.99152,1.1082041,4.243162333333333,42.653843,90.41,40.93362,8
reference discharge,2014-12-15 15:54:47,2677559.51,4020.04,3.657,1.0,41.00675,1.1165375,4.273645666666667,42.22262,90.41,40.50928,8
reference discharge,2014-12-15 15:54:47,2677589.51,4050.04,3.656,1.0,41.02198,1.1248708,4.304116500000001,41.791393,90.41,40.085117,8
reference discharge,2014-12-15 15:54:47,2677619.51,4080.04,3.654,1.0,41.03721,1.1332042,4.334574833333334,41.36017,90.41,39.661125,8
reference discharge,2014-12-15 15:54:47,2677649.51,4110.04,3.653,1.0,41.02198,1.1415375,4.365020666666667,40.928944,90.41,39.23731,8
reference discharge,2014-12-15 15:54:47,2677679.51,4140.04,3.651,1.0,41.05244,1.1498709,4.395454000000001,40.49772,90.41,38.813663,8
reference discharge,2014-12-15 15:54:47,2677709.51,4170.04,3.649,0.999,41.05244,1.1582,4.4258554625,40.06671,90.41,38.390465,8
reference discharge,2014-12-15 15:54:47,2677739.51,4200.04,3.648,1.0,41.0829,1.1665292,4.456244425,39.6357,90.41,37.967438,8
reference discharge,2014-12-15 15:54:47,2677769.51,4230.04,3.646,1.0,41.09813,1.1748625,4.486636091666667,39.204475,90.41,37.544376,8
reference discharge,2014-12-15 15:54:47,2677799.51,4260.04,3.645,1.0,41.12859,1.1831958,4.517015258333334,38.773254,90.41,37.121487,8
